setup,run,k_actions,no_epidemic,timestep,susceptible_nodes,infected_nodes,infection_1_nodes_blue,infection_2_nodes_blue,infection_3_nodes_blue,infection_1_nodes_yellow,infection_2_nodes_yellow,infection_3_nodes_yellow,infection_1_nodes_red,infection_2_nodes_red,infection_3_nodes_red,infection_1_nodes_black,infection_2_nodes_black,infection_3_nodes_black,epidemic_cards_drawn,outbreaks,deck_empty,player_stack,infection_stack,infection_discard_stack,infection_rate_counter
baseline,535,0,5,24,0,48,0,0,48,3,0,2,0,0,48,0,0,48,5,56,False,3,36,12,5
baseline,535,0,5,25,0,48,0,0,48,3,0,2,0,0,48,0,0,48,5,60,False,1,32,16,5
baseline,535,0,5,26,0,48,0,0,48,3,0,2,0,0,48,0,0,48,5,60,True,0,32,16,5
baseline,536,0,5,-1,39,9,2,0,1,0,0,1,1,1,0,0,2,1,0,0,False,53,39,9,0
baseline,536,0,5,0,37,11,3,0,1,0,0,1,1,1,0,1,2,1,0,0,False,51,37,11,0
baseline,536,0,5,1,35,13,4,0,1,0,0,1,1,1,0,2,2,1,0,0,False,49,35,13,0
baseline,536,0,5,2,33,15,4,0,1,1,0,1,1,1,0,3,2,1,0,0,False,47,33,15,0
baseline,536,0,5,3,31,17,6,0,1,1,0,1,1,1,0,3,2,1,0,0,False,45,31,17,0
baseline,536,0,5,4,27,21,7,2,2,1,0,1,0,2,0,2,3,1,1,1,False,43,46,2,1
baseline,536,0,5,5,27,21,6,2,3,1,0,1,0,2,0,2,3,1,1,1,False,41,44,4,1
baseline,536,0,5,6,23,25,4,3,8,1,0,1,0,2,0,2,3,1,1,3,False,39,42,6,1
baseline,536,0,5,7,23,25,4,3,8,0,1,1,0,2,0,2,2,2,1,3,False,37,40,8,1
baseline,536,0,5,8,19,29,4,3,8,0,1,1,0,2,0,5,2,3,1,4,False,35,38,10,1
baseline,536,0,5,9,13,35,3,6,12,3,1,1,0,2,0,5,2,3,1,6,False,33,36,12,1
baseline,536,0,5,10,11,37,3,2,20,3,1,1,0,1,1,5,2,3,1,7,False,31,34,14,1
baseline,536,0,5,11,2,46,2,9,27,3,1,1,4,1,2,5,2,3,2,10,False,29,46,2,2
baseline,536,0,5,12,0,48,3,2,41,3,1,1,4,1,2,5,2,3,2,12,False,27,44,4,2
baseline,536,0,5,13,0,48,3,2,41,3,0,2,6,0,3,5,2,3,2,13,False,25,42,6,2
baseline,536,0,5,14,0,48,3,2,41,3,0,2,1,5,4,5,2,3,2,15,False,23,40,8,2
baseline,536,0,5,15,0,48,2,0,46,3,0,2,2,2,18,5,2,3,3,19,False,21,45,3,3
baseline,536,0,5,16,0,48,0,1,47,8,0,2,4,1,21,5,2,3,3,22,False,19,42,6,3
baseline,536,0,5,17,0,48,0,0,48,5,3,4,2,4,26,5,2,3,4,26,False,17,45,3,4
baseline,536,0,5,18,0,48,0,0,48,6,2,7,6,1,32,5,2,3,4,29,False,15,42,6,4
baseline,536,0,5,19,0,48,0,0,48,3,4,9,1,5,35,5,2,3,4,32,False,13,39,9,4
baseline,536,0,5,20,0,48,0,0,48,1,5,10,1,5,35,1,5,4,4,35,False,11,36,12,4
baseline,536,0,5,21,0,48,0,0,48,1,5,10,1,5,35,5,4,6,4,38,False,9,33,15,4
baseline,536,0,5,22,0,48,0,0,48,1,5,10,1,5,35,3,0,22,4,41,False,7,30,18,4
baseline,536,0,5,23,0,48,0,0,48,1,5,10,1,5,35,6,1,24,4,44,False,5,27,21,4
baseline,536,0,5,24,0,48,0,0,48,1,5,10,1,2,44,2,5,26,4,47,False,3,24,24,4
baseline,536,0,5,25,0,48,0,0,48,3,3,15,0,1,47,9,2,31,5,52,False,1,44,4,5
baseline,536,0,5,26,0,48,0,0,48,3,3,15,0,1,47,9,2,31,5,52,True,0,44,4,5
baseline,537,0,5,-1,39,9,0,1,1,1,1,2,1,0,0,1,1,0,0,0,False,53,39,9,0
baseline,537,0,5,0,34,14,0,0,2,1,1,2,0,1,0,4,2,1,1,1,False,51,46,2,1
baseline,537,0,5,1,31,17,3,0,2,1,1,2,0,1,0,4,1,2,1,2,False,49,44,4,1
baseline,537,0,5,2,31,17,3,0,2,1,0,3,0,1,0,4,0,3,1,2,False,47,42,6,1
baseline,537,0,5,3,30,18,3,0,2,1,1,3,0,1,0,4,0,3,1,3,False,45,40,8,1
baseline,537,0,5,4,27,21,3,0,2,3,2,3,0,1,0,0,2,5,1,5,False,43,38,10,1
baseline,537,0,5,5,25,23,4,0,2,3,2,3,1,1,0,0,2,5,1,5,False,41,36,12,1
baseline,537,0,5,6,23,25,4,0,2,3,2,3,3,1,0,0,2,5,1,5,False,39,34,14,1
baseline,537,0,5,7,21,27,5,0,2,3,2,3,4,1,0,0,2,5,1,5,False,37,32,16,1
baseline,537,0,5,8,19,29,5,0,2,3,2,3,5,1,0,1,2,5,1,5,False,35,30,18,1
baseline,537,0,5,9,18,30,4,1,2,3,2,3,6,1,0,1,2,5,1,5,False,33,28,20,1
baseline,537,0,5,10,17,31,4,1,2,3,2,3,7,1,0,2,2,5,1,5,False,31,26,22,1
baseline,537,0,5,11,12,36,7,2,4,3,2,3,5,3,0,2,2,5,2,6,False,29,46,2,2
baseline,537,0,5,12,9,39,3,2,9,3,2,3,5,3,0,5,2,7,2,8,False,27,44,4,2
baseline,537,0,5,13,7,41,6,0,12,3,2,3,5,2,1,5,2,7,2,9,False,25,42,6,2
baseline,537,0,5,14,7,41,6,0,12,2,3,4,4,3,1,5,2,7,2,10,False,23,40,8,2
baseline,537,0,5,15,7,41,6,0,12,2,3,4,3,4,1,4,3,7,2,10,False,21,38,10,2
baseline,537,0,5,16,5,43,6,0,12,4,1,7,4,3,3,4,3,7,3,12,False,19,45,3,3
baseline,537,0,5,17,5,43,7,3,13,5,4,7,4,3,3,2,2,12,3,15,False,17,42,6,3
baseline,537,0,5,18,5,43,7,3,13,1,5,10,4,2,4,2,1,13,3,16,False,15,39,9,3
baseline,537,0,5,19,3,45,4,4,17,7,3,15,5,3,4,8,1,16,4,20,False,13,45,3,4
baseline,537,0,5,20,1,47,4,4,17,3,2,28,4,2,6,8,1,16,4,23,False,11,42,6,4
baseline,537,0,5,21,0,48,4,4,17,3,2,28,1,4,9,1,7,18,4,26,False,9,39,9,4
baseline,537,0,5,22,0,48,3,2,22,1,2,32,3,1,15,1,7,18,4,29,False,7,36,12,4
baseline,537,0,5,23,0,48,1,3,31,3,1,35,1,1,18,6,1,25,5,34,False,5,44,4,5
baseline,537,0,5,24,0,48,1,3,31,3,1,35,6,1,30,6,1,25,5,38,False,3,40,8,5
baseline,537,0,5,25,0,48,6,2,34,1,1,41,6,1,30,4,6,27,5,42,False,1,36,12,5
baseline,537,0,5,26,0,48,6,2,34,1,1,41,6,1,30,4,6,27,5,42,True,0,36,12,5
baseline,538,0,5,-1,39,9,0,2,1,3,1,1,0,0,1,0,0,0,0,0,False,53,39,9,0
baseline,538,0,5,0,37,11,1,2,1,4,1,1,0,0,1,0,0,0,0,0,False,51,37,11,0
baseline,538,0,5,1,35,13,1,2,1,6,1,1,0,0,1,0,0,0,0,0,False,49,35,13,0
baseline,538,0,5,2,34,14,0,3,1,5,1,3,0,0,1,0,0,0,1,1,False,47,46,2,1
baseline,538,0,5,3,34,14,0,3,1,3,3,3,0,0,1,0,0,0,1,1,False,45,44,4,1
baseline,538,0,5,4,30,18,4,3,1,3,2,4,0,0,1,0,0,0,1,2,False,43,42,6,1
baseline,538,0,5,5,29,19,4,2,2,3,3,4,0,0,1,0,0,0,1,3,False,41,40,8,1
baseline,538,0,5,6,29,19,4,2,2,1,5,4,0,0,1,0,0,0,1,3,False,39,38,10,1
baseline,538,0,5,7,24,24,4,1,3,1,5,4,5,0,1,0,0,0,1,4,False,37,36,12,1
baseline,538,0,5,8,21,27,4,1,3,5,4,5,5,0,1,0,0,0,1,5,False,35,34,14,1
baseline,538,0,5,9,20,28,5,1,3,5,4,5,5,0,1,1,0,0,1,5,False,33,32,16,1
baseline,538,0,5,10,18,30,6,1,3,5,4,5,5,0,1,2,0,0,1,5,False,31,30,18,1
baseline,538,0,5,11,14,34,6,1,3,5,3,6,5,0,1,3,4,3,3,8,False,29,45,3,3
baseline,538,0,5,12,14,34,2,5,3,5,2,9,5,0,1,3,3,4,3,10,False,27,42,6,3
baseline,538,0,5,13,11,37,2,4,4,4,2,16,5,0,1,3,3,4,3,12,False,25,39,9,3
baseline,538,0,5,14,5,43,2,4,4,6,2,25,5,0,1,0,5,6,3,15,False,23,36,12,3
baseline,538,0,5,15,1,47,1,5,4,4,5,35,5,0,1,0,5,6,3,17,False,21,33,15,3
baseline,538,0,5,16,1,47,6,4,6,4,5,35,0,5,1,0,5,6,3,20,False,19,30,18,3
baseline,538,0,5,17,0,48,2,5,13,2,3,43,0,9,2,0,5,6,4,24,False,17,45,3,4
baseline,538,0,5,18,0,48,3,2,19,0,0,48,0,9,2,3,2,11,4,27,False,15,42,6,4
baseline,538,0,5,19,0,48,8,2,24,0,0,48,0,9,2,6,2,15,4,30,False,13,39,9,4
baseline,538,0,5,20,0,48,8,2,24,0,0,48,0,9,2,6,2,15,4,33,False,11,36,12,4
baseline,538,0,5,21,0,48,5,7,27,0,0,48,0,4,7,6,2,15,4,36,False,9,33,15,4
baseline,538,0,5,22,0,48,5,7,27,0,0,48,0,4,7,8,1,23,4,39,False,7,30,18,4
baseline,538,0,5,23,0,48,1,3,36,0,0,48,0,4,7,3,4,34,5,44,False,5,44,4,5
baseline,538,0,5,24,0,48,1,3,36,0,0,48,0,4,7,1,1,40,5,48,False,3,40,8,5
baseline,538,0,5,25,0,48,2,3,40,0,0,48,0,0,11,1,1,40,5,52,False,1,36,12,5
baseline,538,0,5,26,0,48,2,3,40,0,0,48,0,0,11,1,1,40,5,52,True,0,36,12,5
baseline,539,0,5,-1,39,9,0,1,2,0,0,0,0,2,1,3,0,0,0,0,False,53,39,9,0
baseline,539,0,5,0,30,18,3,3,3,0,0,0,3,1,2,3,0,0,1,2,False,51,46,2,1
baseline,539,0,5,1,30,18,3,3,3,0,0,0,3,1,2,1,2,0,1,2,False,49,44,4,1
baseline,539,0,5,2,28,20,5,2,4,0,0,0,3,1,2,0,3,0,1,3,False,47,42,6,1
baseline,539,0,5,3,25,23,7,4,4,0,0,0,3,0,3,0,3,0,1,4,False,45,40,8,1
baseline,539,0,5,4,22,26,6,2,11,0,0,0,3,0,3,0,3,0,1,6,False,43,38,10,1
baseline,539,0,5,5,22,26,6,2,11,2,0,0,3,0,3,0,3,0,1,6,False,41,36,12,1
baseline,539,0,5,6,20,28,6,2,11,2,0,0,4,0,3,1,3,0,1,6,False,39,34,14,1
baseline,539,0,5,7,17,31,4,4,13,3,0,0,4,0,3,1,3,0,1,7,False,37,32,16,1
baseline,539,0,5,8,15,33,4,4,13,5,0,0,4,0,3,1,3,0,1,7,False,35,30,18,1
baseline,539,0,5,9,11,37,4,4,13,4,0,2,7,0,3,1,3,0,2,10,False,33,46,2,2
baseline,539,0,5,10,11,37,4,4,13,3,1,2,7,0,3,1,2,1,2,10,False,31,44,4,2
baseline,539,0,5,11,10,38,4,2,19,3,1,2,6,1,3,1,2,1,2,11,False,29,42,6,2
baseline,539,0,5,12,7,41,4,2,19,3,1,4,6,1,3,4,2,1,3,14,False,27,45,3,3
baseline,539,0,5,13,6,42,5,3,24,5,1,4,6,0,4,4,2,1,3,16,False,25,42,6,3
baseline,539,0,5,14,6,42,5,3,24,5,1,4,3,3,4,3,2,2,3,17,False,23,39,9,3
baseline,539,0,5,15,4,44,1,2,33,5,1,4,4,2,5,3,2,2,3,20,False,21,36,12,3
baseline,539,0,5,16,1,47,10,0,36,3,3,4,1,5,5,3,2,2,3,23,False,19,33,15,3
baseline,539,0,5,17,1,47,0,9,37,1,5,4,1,5,5,3,2,2,3,24,False,17,30,18,3
baseline,539,0,5,18,1,47,0,9,37,0,5,5,1,5,5,3,1,3,3,24,False,15,27,21,3
baseline,539,0,5,19,0,48,0,1,47,0,4,6,1,5,5,3,2,5,4,27,False,13,45,3,4
baseline,539,0,5,20,0,48,0,1,47,5,1,9,1,5,5,3,2,12,4,30,False,11,42,6,4
baseline,539,0,5,21,0,48,0,0,48,2,4,11,2,3,8,3,2,12,4,33,False,9,39,9,4
baseline,539,0,5,22,0,48,0,0,48,2,2,17,2,3,8,3,2,12,4,36,False,7,36,12,4
baseline,539,0,5,23,0,48,0,0,48,1,5,25,1,1,13,1,3,20,5,41,False,5,44,4,5
baseline,539,0,5,24,0,48,0,0,48,5,5,34,1,2,15,6,0,25,5,45,False,3,40,8,5
baseline,539,0,5,25,0,48,0,0,48,0,4,40,3,1,18,1,3,28,5,49,False,1,36,12,5
baseline,539,0,5,26,0,48,0,0,48,0,4,40,3,1,18,1,3,28,5,49,True,0,36,12,5
baseline,540,0,5,-1,39,9,1,0,1,2,1,1,0,2,0,0,0,1,0,0,False,53,39,9,0
baseline,540,0,5,0,37,11,2,0,1,2,1,1,0,2,0,1,0,1,0,0,False,51,37,11,0
baseline,540,0,5,1,35,13,2,0,1,3,1,1,1,2,0,1,0,1,0,0,False,49,35,13,0
baseline,540,0,5,2,33,15,2,0,1,3,0,2,1,1,3,1,0,1,1,1,False,47,46,2,1
baseline,540,0,5,3,28,20,5,0,1,7,0,2,1,1,3,1,0,1,1,3,False,45,44,4,1
baseline,540,0,5,4,28,20,5,0,1,6,1,2,1,1,3,0,1,1,1,3,False,43,42,6,1
baseline,540,0,5,5,28,20,4,1,1,5,2,2,1,1,3,0,1,1,1,3,False,41,40,8,1
baseline,540,0,5,6,28,20,3,2,1,5,2,2,1,0,4,0,1,1,1,3,False,39,38,10,1
baseline,540,0,5,7,25,23,3,2,1,4,3,2,5,0,5,0,1,1,1,4,False,37,36,12,1
baseline,540,0,5,8,18,30,3,2,1,4,3,2,2,4,6,5,1,1,1,6,False,35,34,14,1
baseline,540,0,5,9,17,31,3,3,1,4,3,2,2,4,6,5,1,1,1,6,False,33,32,16,1
baseline,540,0,5,10,16,32,4,3,1,4,3,2,2,4,6,6,1,1,1,6,False,31,30,18,1
baseline,540,0,5,11,6,42,4,3,1,5,4,11,2,4,6,3,3,4,3,11,False,29,45,3,3
baseline,540,0,5,12,6,42,3,2,3,5,4,11,2,4,6,3,3,4,3,11,False,27,42,6,3
baseline,540,0,5,13,4,44,2,3,3,5,4,11,4,4,6,2,4,4,3,12,False,25,39,9,3
baseline,540,0,5,14,0,48,2,3,3,5,4,11,5,1,16,4,2,8,3,15,False,23,36,12,3
baseline,540,0,5,15,0,48,2,4,4,5,3,12,5,1,16,4,1,9,3,16,False,21,33,15,3
baseline,540,0,5,16,0,48,2,3,5,2,2,23,5,1,16,4,1,9,3,18,False,19,30,18,3
baseline,540,0,5,17,0,48,2,3,5,2,2,23,2,2,20,4,3,16,3,21,False,17,27,21,3
baseline,540,0,5,18,0,48,2,3,5,5,2,26,2,2,20,1,3,27,3,24,False,15,24,24,3
baseline,540,0,5,19,0,48,2,3,5,3,4,35,2,6,24,1,3,27,4,28,False,13,45,3,4
baseline,540,0,5,20,0,48,2,3,5,1,3,42,5,2,34,1,3,27,4,31,False,11,42,6,4
baseline,540,0,5,21,0,48,3,4,7,1,3,42,5,2,34,10,0,31,4,33,False,9,39,9,4
baseline,540,0,5,22,0,48,3,4,7,0,1,47,3,4,37,1,10,31,4,36,False,7,36,12,4
baseline,540,0,5,23,0,48,1,2,12,0,0,48,3,4,37,1,10,31,4,38,False,5,33,15,4
baseline,540,0,5,24,0,48,1,2,12,0,0,48,3,2,42,0,1,41,4,41,False,3,30,18,4
baseline,540,0,5,25,0,48,2,4,21,0,0,48,3,2,42,0,1,41,4,44,False,1,27,21,4
baseline,540,0,5,26,0,48,2,4,21,0,0,48,0,1,46,0,1,41,5,45,True,0,48,0,5
baseline,541,0,5,-1,39,9,1,0,0,1,0,1,0,2,1,1,1,1,0,0,False,53,39,9,0
baseline,541,0,5,0,37,11,1,0,0,2,0,1,0,2,1,2,1,1,0,0,False,51,37,11,0
baseline,541,0,5,1,32,16,3,1,1,3,0,1,0,1,2,2,1,1,1,2,False,49,46,2,1
baseline,541,0,5,2,32,16,3,1,1,2,1,1,0,0,3,2,1,1,1,2,False,47,44,4,1
baseline,541,0,5,3,26,22,3,1,1,2,1,1,0,0,3,5,3,2,1,3,False,45,42,6,1
baseline,541,0,5,4,26,22,3,0,2,2,1,1,0,0,3,5,2,3,1,3,False,43,40,8,1
baseline,541,0,5,5,20,28,2,2,3,2,1,1,6,0,3,5,2,3,1,5,False,41,38,10,1
baseline,541,0,5,6,20,28,2,2,3,1,2,1,6,0,3,5,1,4,1,5,False,39,36,12,1
baseline,541,0,5,7,14,34,3,2,6,1,2,1,4,2,6,5,1,4,2,8,False,37,46,2,2
baseline,541,0,5,8,11,37,3,2,6,1,1,2,2,2,11,5,1,4,2,9,False,35,44,4,2
baseline,541,0,5,9,6,42,3,2,6,1,1,2,6,1,15,5,4,6,2,11,False,33,42,6,2
baseline,541,0,5,10,6,42,3,2,6,1,0,3,6,1,15,0,5,10,2,12,False,31,40,8,2
baseline,541,0,5,11,6,42,1,4,8,1,0,3,0,3,19,0,5,10,2,14,False,29,38,10,2
baseline,541,0,5,12,5,43,1,4,8,1,0,3,0,3,19,4,1,20,2,16,False,27,36,12,2
baseline,541,0,5,13,1,47,6,0,21,1,0,3,0,3,19,3,3,22,3,20,False,25,45,3,3
baseline,541,0,5,14,0,48,6,0,21,2,2,4,7,0,22,3,3,22,3,23,False,23,42,6,3
baseline,541,0,5,15,0,48,6,0,21,2,2,4,1,6,23,3,4,29,3,26,False,21,39,9,3
baseline,541,0,5,16,0,48,6,0,21,2,2,4,6,0,33,3,2,34,3,29,False,19,36,12,3
baseline,541,0,5,17,0,48,2,3,29,1,3,4,6,0,33,3,2,34,3,32,False,17,33,15,3
baseline,541,0,5,18,0,48,10,0,36,0,2,6,1,5,35,3,2,34,4,36,False,15,45,3,4
baseline,541,0,5,19,0,48,10,0,36,0,2,6,3,2,40,0,3,44,4,39,False,13,42,6,4
baseline,541,0,5,20,0,48,10,0,36,0,1,7,3,2,40,0,1,47,4,42,False,11,39,9,4
baseline,541,0,5,21,0,48,0,1,47,0,1,7,1,2,44,0,1,47,4,45,False,9,36,12,4
baseline,541,0,5,22,0,48,0,0,48,0,1,7,0,0,47,0,0,48,5,50,False,7,44,4,5
baseline,541,0,5,23,0,48,0,0,48,4,0,8,0,1,47,0,0,48,5,54,False,5,40,8,5
baseline,541,0,5,24,0,48,0,0,48,6,0,8,0,1,47,0,0,48,5,58,False,3,36,12,5
baseline,541,0,5,25,0,48,0,0,48,3,5,8,0,1,47,0,0,48,5,62,False,1,32,16,5
baseline,541,0,5,26,0,48,0,0,48,3,5,8,0,1,47,0,0,48,5,62,True,0,32,16,5
baseline,542,0,5,-1,39,9,2,0,0,0,0,0,0,1,1,1,2,2,0,0,False,53,39,9,0
baseline,542,0,5,0,32,16,2,0,0,0,0,0,0,1,1,1,4,7,1,2,False,51,46,2,1
baseline,542,0,5,1,25,23,2,0,0,0,0,0,3,1,1,5,1,12,1,4,False,49,44,4,1
baseline,542,0,5,2,21,27,1,1,0,0,0,0,3,1,1,5,2,16,1,5,False,47,42,6,1
baseline,542,0,5,3,13,35,1,1,0,0,0,0,3,1,1,9,2,23,1,7,False,45,40,8,1
baseline,542,0,5,4,13,35,0,2,0,0,0,0,3,0,2,9,2,23,1,7,False,43,38,10,1
baseline,542,0,5,5,11,37,1,2,0,1,0,0,3,0,2,9,2,23,1,7,False,41,36,12,1
baseline,542,0,5,6,7,41,1,2,0,2,0,0,3,0,2,2,8,27,1,8,False,39,34,14,1
baseline,542,0,5,7,6,42,1,2,0,3,0,0,2,1,2,2,8,27,1,8,False,37,32,16,1
baseline,542,0,5,8,6,42,1,2,0,3,0,0,3,1,2,0,1,36,1,9,False,35,30,18,1
baseline,542,0,5,9,2,46,4,1,2,3,0,0,3,0,3,6,1,37,2,11,False,33,46,2,2
baseline,542,0,5,10,1,47,0,4,3,3,0,0,3,0,3,1,4,40,2,13,False,31,44,4,2
baseline,542,0,5,11,0,48,2,1,6,2,1,0,3,0,3,1,4,40,2,14,False,29,42,6,2
baseline,542,0,5,12,0,48,2,0,7,2,1,0,3,0,3,0,1,46,2,15,False,27,40,8,2
baseline,542,0,5,13,0,48,7,1,9,2,1,0,3,0,3,1,0,47,2,17,False,25,38,10,2
baseline,542,0,5,14,0,48,7,1,9,2,1,0,3,0,3,0,0,48,2,19,False,23,36,12,2
baseline,542,0,5,15,0,48,7,1,9,0,3,0,3,0,3,0,0,48,2,19,False,21,34,14,2
baseline,542,0,5,16,0,48,1,4,13,3,1,3,3,0,3,0,0,48,3,22,False,19,45,3,3
baseline,542,0,5,17,0,48,5,1,18,4,2,5,1,2,6,0,0,48,4,26,False,17,45,3,4
baseline,542,0,5,18,0,48,2,5,21,4,2,5,1,2,6,0,0,48,4,29,False,15,42,6,4
baseline,542,0,5,19,0,48,2,5,21,0,4,7,3,5,8,0,0,48,4,32,False,13,39,9,4
baseline,542,0,5,20,0,48,2,5,21,4,1,14,3,5,8,0,0,48,4,35,False,11,36,12,4
baseline,542,0,5,21,0,48,8,2,30,4,1,14,3,5,8,0,0,48,4,38,False,9,33,15,4
baseline,542,0,5,22,0,48,8,2,30,4,1,14,3,1,18,0,0,48,4,41,False,7,30,18,4
baseline,542,0,5,23,0,48,8,2,30,4,1,14,5,2,20,0,0,48,4,44,False,5,27,21,4
baseline,542,0,5,24,0,48,8,2,30,1,3,16,5,2,20,0,0,48,4,47,False,3,24,24,4
baseline,542,0,5,25,0,48,8,2,30,2,3,16,6,0,28,0,0,48,4,49,False,1,21,27,4
baseline,542,0,5,26,0,48,8,2,30,2,3,16,1,4,30,0,0,48,5,50,True,0,48,0,5
baseline,543,0,5,-1,39,9,2,0,1,0,0,0,1,1,0,0,2,2,0,0,False,53,39,9,0
baseline,543,0,5,0,37,11,3,0,1,0,0,0,1,1,0,1,2,2,0,0,False,51,37,11,0
baseline,543,0,5,1,35,13,3,0,1,0,0,0,2,1,0,2,2,2,0,0,False,49,35,13,0
baseline,543,0,5,2,33,15,3,0,1,2,0,0,2,1,0,2,2,2,0,0,False,47,33,15,0
baseline,543,0,5,3,26,22,4,3,2,2,0,0,2,1,0,4,1,3,1,3,False,45,46,2,1
baseline,543,0,5,4,26,22,4,2,3,2,0,0,2,0,1,4,1,3,1,3,False,43,44,4,1
baseline,543,0,5,5,26,22,4,2,3,1,1,0,1,1,1,4,1,3,1,3,False,41,42,6,1
baseline,543,0,5,6,26,22,2,3,4,1,1,0,1,1,1,3,2,3,1,4,False,39,40,8,1
baseline,543,0,5,7,26,22,2,3,4,0,2,0,0,2,1,3,2,3,1,4,False,37,38,10,1
baseline,543,0,5,8,26,22,2,2,5,0,2,0,0,2,1,3,1,4,1,4,False,35,36,12,1
baseline,543,0,5,9,23,25,2,2,5,0,2,0,0,2,1,1,1,9,1,6,False,33,34,14,1
baseline,543,0,5,10,11,37,6,1,8,0,1,1,0,2,1,5,2,11,2,8,False,31,46,2,2
baseline,543,0,5,11,10,38,6,1,8,0,1,1,0,1,2,3,2,16,2,9,False,29,44,4,2
baseline,543,0,5,12,6,42,4,4,12,0,0,2,0,1,2,3,2,16,2,10,False,27,42,6,2
baseline,543,0,5,13,1,47,10,2,22,0,0,2,0,1,2,3,2,16,2,12,False,25,40,8,2
baseline,543,0,5,14,0,48,1,10,25,2,0,4,0,1,2,5,2,19,3,16,False,23,45,3,3
baseline,543,0,5,15,0,48,3,0,36,0,2,4,0,1,2,4,3,24,3,19,False,21,42,6,3
baseline,543,0,5,16,0,48,4,1,40,0,0,6,2,1,2,4,3,24,3,22,False,19,39,9,3
baseline,543,0,5,17,0,48,1,0,47,0,0,6,0,4,4,4,3,24,4,26,False,17,45,3,4
baseline,543,0,5,18,0,48,1,0,47,0,7,6,1,2,7,4,3,24,4,29,False,15,42,6,4
baseline,543,0,5,19,0,48,0,1,47,0,0,13,1,2,7,6,3,28,4,32,False,13,39,9,4
baseline,543,0,5,20,0,48,0,0,48,0,0,13,1,2,7,3,2,37,4,35,False,11,36,12,4
baseline,543,0,5,21,0,48,0,0,48,0,0,13,5,1,10,1,4,39,4,37,False,9,33,15,4
baseline,543,0,5,22,0,48,0,0,48,0,0,13,3,1,17,1,1,44,5,42,False,7,44,4,5
baseline,543,0,5,23,0,48,0,0,48,9,2,13,2,3,22,0,1,46,5,46,False,5,40,8,5
baseline,543,0,5,24,0,48,0,0,48,2,1,26,4,1,27,0,1,46,5,50,False,3,36,12,5
baseline,543,0,5,25,0,48,0,0,48,2,1,26,2,3,29,0,1,47,5,54,False,1,32,16,5
baseline,543,0,5,26,0,48,0,0,48,2,1,26,2,3,29,0,1,47,5,54,True,0,32,16,5
baseline,544,0,5,-1,39,9,2,1,0,0,1,1,0,1,1,1,0,1,0,0,False,53,39,9,0
baseline,544,0,5,0,37,11,3,1,0,1,1,1,0,1,1,1,0,1,0,0,False,51,37,11,0
baseline,544,0,5,1,31,17,2,1,1,6,1,2,0,1,1,1,0,1,1,1,False,49,46,2,1
baseline,544,0,5,2,31,17,2,1,1,1,6,2,0,1,1,0,1,1,1,2,False,47,44,4,1
baseline,544,0,5,3,31,17,1,2,1,1,5,3,0,1,1,0,1,1,1,2,False,45,42,6,1
baseline,544,0,5,4,31,17,0,3,1,1,5,3,0,0,2,0,1,1,1,2,False,43,40,8,1
baseline,544,0,5,5,28,20,0,3,1,0,6,3,0,0,2,3,1,1,1,3,False,41,38,10,1
baseline,544,0,5,6,24,24,4,3,3,1,0,9,0,0,2,3,1,1,2,6,False,39,46,2,2
baseline,544,0,5,7,22,26,4,3,3,1,0,10,2,0,2,3,1,1,2,8,False,37,44,4,2
baseline,544,0,5,8,22,26,4,2,4,1,0,10,2,0,2,3,0,2,2,8,False,35,42,6,2
baseline,544,0,5,9,17,31,6,2,11,1,0,10,2,0,2,3,0,2,2,10,False,33,40,8,2
baseline,544,0,5,10,12,36,8,3,16,1,0,10,2,0,2,0,3,2,2,12,False,31,38,10,2
baseline,544,0,5,11,7,41,5,8,20,1,0,10,5,0,2,0,3,2,2,14,False,29,36,12,2
baseline,544,0,5,12,7,41,5,8,20,5,4,10,5,0,2,0,3,2,2,16,False,27,34,14,2
baseline,544,0,5,13,6,42,5,8,20,5,4,10,4,1,2,1,3,2,2,16,False,25,32,16,2
baseline,544,0,5,14,5,43,5,8,20,4,5,10,4,1,2,2,3,2,2,16,False,23,30,18,2
baseline,544,0,5,15,0,48,5,2,35,4,5,10,4,1,2,1,1,5,3,19,False,21,45,3,3
baseline,544,0,5,16,0,48,3,0,42,7,2,17,4,1,2,1,1,5,3,22,False,19,42,6,3
baseline,544,0,5,17,0,48,1,1,45,0,8,19,2,2,3,1,1,5,3,25,False,17,39,9,3
baseline,544,0,5,18,0,48,0,1,47,0,8,19,6,1,6,1,0,6,4,28,False,15,45,3,4
baseline,544,0,5,19,0,48,0,0,48,8,3,27,1,4,9,1,0,6,4,31,False,13,42,6,4
baseline,544,0,5,20,0,48,0,0,48,0,4,40,3,2,14,1,0,6,4,34,False,11,39,9,4
baseline,544,0,5,21,0,48,0,0,48,0,0,48,3,2,14,1,0,6,5,39,False,9,44,4,5
baseline,544,0,5,22,0,48,0,0,48,0,0,48,3,2,14,4,2,7,5,43,False,7,40,8,5
baseline,544,0,5,23,0,48,0,0,48,0,0,48,2,1,21,2,2,11,5,47,False,5,36,12,5
baseline,544,0,5,24,0,48,0,0,48,0,0,48,1,4,25,2,2,11,5,51,False,3,32,16,5
baseline,544,0,5,25,0,48,0,0,48,0,0,48,1,4,25,3,5,17,5,55,False,1,28,20,5
