setup,run,k_actions,no_epidemic,timestep,susceptible_nodes,infection_1_nodes,infection_2_nodes,infection_3_nodes,epidemic_cards_drawn,outbreaks,deck_empty,player_stack,infection_stack,infection_discard_stack,infection_rate_counter
baseline,653,0,6,14,0,0,0,48,3,0,False,24,30,18,3
baseline,653,0,6,15,0,0,0,48,3,0,False,22,27,21,3
baseline,653,0,6,16,0,0,0,48,3,0,False,20,24,24,3
baseline,653,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,653,0,6,18,0,0,0,48,4,0,False,16,42,6,4
baseline,653,0,6,19,0,0,0,48,4,0,False,14,39,9,4
baseline,653,0,6,20,0,0,0,48,5,0,False,12,44,4,5
baseline,653,0,6,21,0,0,0,48,5,0,False,10,40,8,5
baseline,653,0,6,22,0,0,0,48,5,0,False,8,36,12,5
baseline,653,0,6,23,0,0,0,48,5,0,False,6,32,16,5
baseline,653,0,6,24,0,0,0,48,5,0,False,4,28,20,5
baseline,653,0,6,25,0,0,0,48,5,0,False,2,24,24,5
baseline,653,0,6,26,0,0,0,48,6,0,False,0,44,4,6
baseline,654,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,654,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,654,0,6,1,27,7,4,10,1,0,False,50,46,2,1
baseline,654,0,6,2,23,7,4,14,1,0,False,48,44,4,1
baseline,654,0,6,3,16,7,2,23,1,0,False,46,42,6,1
baseline,654,0,6,4,12,5,4,27,1,0,False,44,40,8,1
baseline,654,0,6,5,5,6,1,36,1,0,False,42,38,10,1
baseline,654,0,6,6,1,3,2,42,1,0,False,40,36,12,1
baseline,654,0,6,7,0,0,0,48,2,0,False,38,46,2,2
baseline,654,0,6,8,0,0,0,48,2,0,False,36,44,4,2
baseline,654,0,6,9,0,0,0,48,2,0,False,34,42,6,2
baseline,654,0,6,10,0,0,0,48,2,0,False,32,40,8,2
baseline,654,0,6,11,0,0,0,48,3,0,False,30,45,3,3
baseline,654,0,6,12,0,0,0,48,3,0,False,28,42,6,3
baseline,654,0,6,13,0,0,0,48,3,0,False,26,39,9,3
baseline,654,0,6,14,0,0,0,48,3,0,False,24,36,12,3
baseline,654,0,6,15,0,0,0,48,3,0,False,22,33,15,3
baseline,654,0,6,16,0,0,0,48,4,0,False,20,45,3,4
baseline,654,0,6,17,0,0,0,48,4,0,False,18,42,6,4
baseline,654,0,6,18,0,0,0,48,4,0,False,16,39,9,4
baseline,654,0,6,19,0,0,0,48,5,0,False,14,44,4,5
baseline,654,0,6,20,0,0,0,48,5,0,False,12,40,8,5
baseline,654,0,6,21,0,0,0,48,5,0,False,10,36,12,5
baseline,654,0,6,22,0,0,0,48,5,0,False,8,32,16,5
baseline,654,0,6,23,0,0,0,48,5,0,False,6,28,20,5
baseline,654,0,6,24,0,0,0,48,5,0,False,4,24,24,5
baseline,654,0,6,25,0,0,0,48,6,0,False,2,44,4,6
baseline,654,0,6,26,0,0,0,48,6,0,False,0,40,8,6
baseline,655,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,655,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,655,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,655,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,655,0,6,3,31,11,3,3,0,0,False,46,31,17,0
baseline,655,0,6,4,23,7,6,12,2,0,False,44,46,2,2
baseline,655,0,6,5,18,8,7,15,2,0,False,42,44,4,2
baseline,655,0,6,6,15,7,7,19,2,0,False,40,42,6,2
baseline,655,0,6,7,15,6,7,20,2,0,False,38,40,8,2
baseline,655,0,6,8,9,7,3,29,2,0,False,36,38,10,2
baseline,655,0,6,9,2,0,4,42,3,0,False,34,45,3,3
baseline,655,0,6,10,0,0,0,48,3,0,False,32,42,6,3
baseline,655,0,6,11,0,0,0,48,3,0,False,30,39,9,3
baseline,655,0,6,12,0,0,0,48,3,0,False,28,36,12,3
baseline,655,0,6,13,0,0,0,48,3,0,False,26,33,15,3
baseline,655,0,6,14,0,0,0,48,3,0,False,24,30,18,3
baseline,655,0,6,15,0,0,0,48,3,0,False,22,27,21,3
baseline,655,0,6,16,0,0,0,48,4,0,False,20,45,3,4
baseline,655,0,6,17,0,0,0,48,4,0,False,18,42,6,4
baseline,655,0,6,18,0,0,0,48,4,0,False,16,39,9,4
baseline,655,0,6,19,0,0,0,48,4,0,False,14,36,12,4
baseline,655,0,6,20,0,0,0,48,5,0,False,12,44,4,5
baseline,655,0,6,21,0,0,0,48,5,0,False,10,40,8,5
baseline,655,0,6,22,0,0,0,48,6,0,False,8,44,4,6
baseline,655,0,6,23,0,0,0,48,6,0,False,6,40,8,6
baseline,655,0,6,24,0,0,0,48,6,0,False,4,36,12,6
baseline,655,0,6,25,0,0,0,48,6,0,False,2,32,16,6
baseline,655,0,6,26,0,0,0,48,6,0,False,0,28,20,6
baseline,656,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,656,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,656,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,656,0,6,2,28,9,5,6,1,0,False,48,46,2,1
baseline,656,0,6,3,26,3,9,10,1,0,False,46,44,4,1
baseline,656,0,6,4,23,3,7,15,1,0,False,44,42,6,1
baseline,656,0,6,5,23,3,5,17,1,0,False,42,40,8,1
baseline,656,0,6,6,13,7,5,23,2,0,False,40,46,2,2
baseline,656,0,6,7,5,4,6,33,2,0,False,38,44,4,2
baseline,656,0,6,8,1,1,1,45,2,0,False,36,42,6,2
baseline,656,0,6,9,0,0,0,48,2,0,False,34,40,8,2
baseline,656,0,6,10,0,0,0,48,2,0,False,32,38,10,2
baseline,656,0,6,11,0,0,0,48,3,0,False,30,45,3,3
baseline,656,0,6,12,0,0,0,48,3,0,False,28,42,6,3
baseline,656,0,6,13,0,0,0,48,4,0,False,26,45,3,4
baseline,656,0,6,14,0,0,0,48,4,0,False,24,42,6,4
baseline,656,0,6,15,0,0,0,48,4,0,False,22,39,9,4
baseline,656,0,6,16,0,0,0,48,4,0,False,20,36,12,4
baseline,656,0,6,17,0,0,0,48,4,0,False,18,33,15,4
baseline,656,0,6,18,0,0,0,48,4,0,False,16,30,18,4
baseline,656,0,6,19,0,0,0,48,4,0,False,14,27,21,4
baseline,656,0,6,20,0,0,0,48,5,0,False,12,44,4,5
baseline,656,0,6,21,0,0,0,48,5,0,False,10,40,8,5
baseline,656,0,6,22,0,0,0,48,5,0,False,8,36,12,5
baseline,656,0,6,23,0,0,0,48,5,0,False,6,32,16,5
baseline,656,0,6,24,0,0,0,48,5,0,False,4,28,20,5
baseline,656,0,6,25,0,0,0,48,5,0,False,2,24,24,5
baseline,656,0,6,26,0,0,0,48,6,0,False,0,44,4,6
baseline,657,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,657,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,657,0,6,1,32,8,3,5,1,0,False,50,46,2,1
baseline,657,0,6,2,24,15,3,6,1,0,False,48,44,4,1
baseline,657,0,6,3,24,10,8,6,1,0,False,46,42,6,1
baseline,657,0,6,4,24,9,8,7,1,0,False,44,40,8,1
baseline,657,0,6,5,23,9,7,9,1,0,False,42,38,10,1
baseline,657,0,6,6,20,4,8,16,2,0,False,40,46,2,2
baseline,657,0,6,7,12,5,3,28,2,0,False,38,44,4,2
baseline,657,0,6,8,1,0,2,45,2,0,False,36,42,6,2
baseline,657,0,6,9,0,0,1,47,2,0,False,34,40,8,2
baseline,657,0,6,10,0,0,0,48,2,0,False,32,38,10,2
baseline,657,0,6,11,0,0,0,48,2,0,False,30,36,12,2
baseline,657,0,6,12,0,0,0,48,3,0,False,28,45,3,3
baseline,657,0,6,13,0,0,0,48,3,0,False,26,42,6,3
baseline,657,0,6,14,0,0,0,48,3,0,False,24,39,9,3
baseline,657,0,6,15,0,0,0,48,3,0,False,22,36,12,3
baseline,657,0,6,16,0,0,0,48,3,0,False,20,33,15,3
baseline,657,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,657,0,6,18,0,0,0,48,4,0,False,16,42,6,4
baseline,657,0,6,19,0,0,0,48,4,0,False,14,39,9,4
baseline,657,0,6,20,0,0,0,48,4,0,False,12,36,12,4
baseline,657,0,6,21,0,0,0,48,5,0,False,10,44,4,5
baseline,657,0,6,22,0,0,0,48,5,0,False,8,40,8,5
baseline,657,0,6,23,0,0,0,48,5,0,False,6,36,12,5
baseline,657,0,6,24,0,0,0,48,6,0,False,4,44,4,6
baseline,657,0,6,25,0,0,0,48,6,0,False,2,40,8,6
baseline,657,0,6,26,0,0,0,48,6,0,False,0,36,12,6
baseline,658,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,658,0,6,0,35,5,3,5,1,0,False,52,46,2,1
baseline,658,0,6,1,35,4,3,6,1,0,False,50,44,4,1
baseline,658,0,6,2,28,9,4,7,1,0,False,48,42,6,1
baseline,658,0,6,3,22,13,4,9,1,0,False,46,40,8,1
baseline,658,0,6,4,22,11,4,11,1,0,False,44,38,10,1
baseline,658,0,6,5,19,10,5,14,1,0,False,42,36,12,1
baseline,658,0,6,6,18,11,4,15,1,0,False,40,34,14,1
baseline,658,0,6,7,18,10,4,16,1,0,False,38,32,16,1
baseline,658,0,6,8,12,10,5,21,2,0,False,36,46,2,2
baseline,658,0,6,9,6,5,5,32,2,0,False,34,44,4,2
baseline,658,0,6,10,0,0,0,48,3,0,False,32,45,3,3
baseline,658,0,6,11,0,0,0,48,3,0,False,30,42,6,3
baseline,658,0,6,12,0,0,0,48,3,0,False,28,39,9,3
baseline,658,0,6,13,0,0,0,48,3,0,False,26,36,12,3
baseline,658,0,6,14,0,0,0,48,3,0,False,24,33,15,3
baseline,658,0,6,15,0,0,0,48,3,0,False,22,30,18,3
baseline,658,0,6,16,0,0,0,48,3,0,False,20,27,21,3
baseline,658,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,658,0,6,18,0,0,0,48,4,0,False,16,42,6,4
baseline,658,0,6,19,0,0,0,48,5,0,False,14,44,4,5
baseline,658,0,6,20,0,0,0,48,5,0,False,12,40,8,5
baseline,658,0,6,21,0,0,0,48,5,0,False,10,36,12,5
baseline,658,0,6,22,0,0,0,48,5,0,False,8,32,16,5
baseline,658,0,6,23,0,0,0,48,5,0,False,6,28,20,5
baseline,658,0,6,24,0,0,0,48,6,0,False,4,44,4,6
baseline,658,0,6,25,0,0,0,48,6,0,False,2,40,8,6
baseline,658,0,6,26,0,0,0,48,6,0,False,0,36,12,6
baseline,659,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,659,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,659,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,659,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,659,0,6,3,28,12,3,5,1,0,False,46,46,2,1
baseline,659,0,6,4,25,13,4,6,1,0,False,44,44,4,1
baseline,659,0,6,5,22,10,7,9,2,0,False,42,46,2,2
baseline,659,0,6,6,19,12,5,12,2,0,False,40,44,4,2
baseline,659,0,6,7,17,13,6,12,2,0,False,38,42,6,2
baseline,659,0,6,8,16,13,6,13,2,0,False,36,40,8,2
baseline,659,0,6,9,15,7,9,17,2,0,False,34,38,10,2
baseline,659,0,6,10,9,8,4,27,2,0,False,32,36,12,2
baseline,659,0,6,11,3,1,2,42,2,0,False,30,34,14,2
baseline,659,0,6,12,0,0,1,47,3,0,False,28,45,3,3
baseline,659,0,6,13,0,0,0,48,3,0,False,26,42,6,3
baseline,659,0,6,14,0,0,0,48,3,0,False,24,39,9,3
baseline,659,0,6,15,0,0,0,48,4,0,False,22,45,3,4
baseline,659,0,6,16,0,0,0,48,4,0,False,20,42,6,4
baseline,659,0,6,17,0,0,0,48,4,0,False,18,39,9,4
baseline,659,0,6,18,0,0,0,48,4,0,False,16,36,12,4
baseline,659,0,6,19,0,0,0,48,4,0,False,14,33,15,4
baseline,659,0,6,20,0,0,0,48,4,0,False,12,30,18,4
baseline,659,0,6,21,0,0,0,48,4,0,False,10,27,21,4
baseline,659,0,6,22,0,0,0,48,5,0,False,8,44,4,5
baseline,659,0,6,23,0,0,0,48,5,0,False,6,40,8,5
baseline,659,0,6,24,0,0,0,48,5,0,False,4,36,12,5
baseline,659,0,6,25,0,0,0,48,5,0,False,2,32,16,5
baseline,659,0,6,26,0,0,0,48,6,0,False,0,44,4,6
baseline,660,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,660,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,660,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,660,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,660,0,6,3,29,9,6,4,1,0,False,46,46,2,1
baseline,660,0,6,4,29,8,6,5,1,0,False,44,44,4,1
baseline,660,0,6,5,29,8,4,7,1,0,False,42,42,6,1
baseline,660,0,6,6,24,7,5,12,1,0,False,40,40,8,1
baseline,660,0,6,7,16,5,3,24,2,0,False,38,46,2,2
baseline,660,0,6,8,12,2,3,31,2,0,False,36,44,4,2
baseline,660,0,6,9,1,2,4,41,3,0,False,34,45,3,3
baseline,660,0,6,10,0,0,0,48,3,0,False,32,42,6,3
baseline,660,0,6,11,0,0,0,48,3,0,False,30,39,9,3
baseline,660,0,6,12,0,0,0,48,3,0,False,28,36,12,3
baseline,660,0,6,13,0,0,0,48,3,0,False,26,33,15,3
baseline,660,0,6,14,0,0,0,48,3,0,False,24,30,18,3
baseline,660,0,6,15,0,0,0,48,3,0,False,22,27,21,3
baseline,660,0,6,16,0,0,0,48,3,0,False,20,24,24,3
baseline,660,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,660,0,6,18,0,0,0,48,5,0,False,16,44,4,5
baseline,660,0,6,19,0,0,0,48,5,0,False,14,40,8,5
baseline,660,0,6,20,0,0,0,48,5,0,False,12,36,12,5
baseline,660,0,6,21,0,0,0,48,5,0,False,10,32,16,5
baseline,660,0,6,22,0,0,0,48,5,0,False,8,28,20,5
baseline,660,0,6,23,0,0,0,48,5,0,False,6,24,24,5
baseline,660,0,6,24,0,0,0,48,5,0,False,4,20,28,5
baseline,660,0,6,25,0,0,0,48,6,0,False,2,44,4,6
baseline,660,0,6,26,0,0,0,48,6,0,False,0,40,8,6
baseline,661,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,661,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,661,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,661,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,661,0,6,3,27,13,4,4,1,0,False,46,46,2,1
baseline,661,0,6,4,25,10,7,6,2,0,False,44,46,2,2
baseline,661,0,6,5,22,13,6,7,2,0,False,42,44,4,2
baseline,661,0,6,6,22,11,8,7,2,0,False,40,42,6,2
baseline,661,0,6,7,22,10,8,8,2,0,False,38,40,8,2
baseline,661,0,6,8,21,9,6,12,2,0,False,36,38,10,2
baseline,661,0,6,9,14,12,8,14,2,0,False,34,36,12,2
baseline,661,0,6,10,14,10,10,14,2,0,False,32,34,14,2
baseline,661,0,6,11,1,0,3,44,3,0,False,30,45,3,3
baseline,661,0,6,12,0,0,0,48,3,0,False,28,42,6,3
baseline,661,0,6,13,0,0,0,48,3,0,False,26,39,9,3
baseline,661,0,6,14,0,0,0,48,3,0,False,24,36,12,3
baseline,661,0,6,15,0,0,0,48,4,0,False,22,45,3,4
baseline,661,0,6,16,0,0,0,48,4,0,False,20,42,6,4
baseline,661,0,6,17,0,0,0,48,4,0,False,18,39,9,4
baseline,661,0,6,18,0,0,0,48,5,0,False,16,44,4,5
baseline,661,0,6,19,0,0,0,48,5,0,False,14,40,8,5
baseline,661,0,6,20,0,0,0,48,5,0,False,12,36,12,5
baseline,661,0,6,21,0,0,0,48,5,0,False,10,32,16,5
baseline,661,0,6,22,0,0,0,48,5,0,False,8,28,20,5
baseline,661,0,6,23,0,0,0,48,6,0,False,6,44,4,6
baseline,661,0,6,24,0,0,0,48,6,0,False,4,40,8,6
baseline,661,0,6,25,0,0,0,48,6,0,False,2,36,12,6
baseline,661,0,6,26,0,0,0,48,6,0,False,0,32,16,6
baseline,662,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,662,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,662,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,662,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,662,0,6,3,25,15,2,6,1,0,False,46,46,2,1
baseline,662,0,6,4,20,14,5,9,2,0,False,44,46,2,2
baseline,662,0,6,5,17,12,8,11,2,0,False,42,44,4,2
baseline,662,0,6,6,17,5,15,11,2,0,False,40,42,6,2
baseline,662,0,6,7,13,4,10,21,2,0,False,38,40,8,2
baseline,662,0,6,8,3,5,6,34,2,0,False,36,38,10,2
baseline,662,0,6,9,1,1,0,46,2,0,False,34,36,12,2
baseline,662,0,6,10,0,1,0,47,2,0,False,32,34,14,2
baseline,662,0,6,11,0,0,0,48,2,0,False,30,32,16,2
baseline,662,0,6,12,0,0,0,48,3,0,False,28,45,3,3
baseline,662,0,6,13,0,0,0,48,3,0,False,26,42,6,3
baseline,662,0,6,14,0,0,0,48,3,0,False,24,39,9,3
baseline,662,0,6,15,0,0,0,48,3,0,False,22,36,12,3
baseline,662,0,6,16,0,0,0,48,4,0,False,20,45,3,4
baseline,662,0,6,17,0,0,0,48,4,0,False,18,42,6,4
baseline,662,0,6,18,0,0,0,48,4,0,False,16,39,9,4
baseline,662,0,6,19,0,0,0,48,4,0,False,14,36,12,4
baseline,662,0,6,20,0,0,0,48,4,0,False,12,33,15,4
baseline,662,0,6,21,0,0,0,48,5,0,False,10,44,4,5
baseline,662,0,6,22,0,0,0,48,5,0,False,8,40,8,5
baseline,662,0,6,23,0,0,0,48,5,0,False,6,36,12,5
baseline,662,0,6,24,0,0,0,48,6,0,False,4,44,4,6
baseline,662,0,6,25,0,0,0,48,6,0,False,2,40,8,6
baseline,662,0,6,26,0,0,0,48,6,0,False,0,36,12,6
baseline,663,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,663,0,6,0,25,4,2,17,1,0,False,52,46,2,1
baseline,663,0,6,1,19,4,6,19,1,0,False,50,44,4,1
baseline,663,0,6,2,13,4,2,29,1,0,False,48,42,6,1
baseline,663,0,6,3,5,3,1,39,1,0,False,46,40,8,1
baseline,663,0,6,4,0,3,1,44,1,0,False,44,38,10,1
baseline,663,0,6,5,0,0,0,48,2,0,False,42,46,2,2
baseline,663,0,6,6,0,0,0,48,2,0,False,40,44,4,2
baseline,663,0,6,7,0,0,0,48,2,0,False,38,42,6,2
baseline,663,0,6,8,0,0,0,48,2,0,False,36,40,8,2
baseline,663,0,6,9,0,0,0,48,2,0,False,34,38,10,2
baseline,663,0,6,10,0,0,0,48,2,0,False,32,36,12,2
baseline,663,0,6,11,0,0,0,48,3,0,False,30,45,3,3
baseline,663,0,6,12,0,0,0,48,3,0,False,28,42,6,3
baseline,663,0,6,13,0,0,0,48,3,0,False,26,39,9,3
baseline,663,0,6,14,0,0,0,48,3,0,False,24,36,12,3
baseline,663,0,6,15,0,0,0,48,3,0,False,22,33,15,3
baseline,663,0,6,16,0,0,0,48,3,0,False,20,30,18,3
baseline,663,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,663,0,6,18,0,0,0,48,4,0,False,16,42,6,4
baseline,663,0,6,19,0,0,0,48,4,0,False,14,39,9,4
baseline,663,0,6,20,0,0,0,48,5,0,False,12,44,4,5
baseline,663,0,6,21,0,0,0,48,5,0,False,10,40,8,5
baseline,663,0,6,22,0,0,0,48,5,0,False,8,36,12,5
baseline,663,0,6,23,0,0,0,48,5,0,False,6,32,16,5
baseline,663,0,6,24,0,0,0,48,5,0,False,4,28,20,5
baseline,663,0,6,25,0,0,0,48,6,0,False,2,44,4,6
baseline,663,0,6,26,0,0,0,48,6,0,False,0,40,8,6
baseline,664,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,664,0,6,0,34,6,3,5,1,0,False,52,46,2,1
baseline,664,0,6,1,34,2,6,6,1,0,False,50,44,4,1
baseline,664,0,6,2,34,0,8,6,1,0,False,48,42,6,1
baseline,664,0,6,3,32,2,6,8,1,0,False,46,40,8,1
baseline,664,0,6,4,25,9,5,9,1,0,False,44,38,10,1
baseline,664,0,6,5,24,9,6,9,1,0,False,42,36,12,1
baseline,664,0,6,6,14,13,5,16,2,0,False,40,46,2,2
baseline,664,0,6,7,14,5,9,20,2,0,False,38,44,4,2
baseline,664,0,6,8,10,7,9,22,2,0,False,36,42,6,2
baseline,664,0,6,9,1,3,7,37,2,0,False,34,40,8,2
baseline,664,0,6,10,0,0,1,47,2,0,False,32,38,10,2
baseline,664,0,6,11,0,0,0,48,2,0,False,30,36,12,2
baseline,664,0,6,12,0,0,0,48,3,0,False,28,45,3,3
baseline,664,0,6,13,0,0,0,48,3,0,False,26,42,6,3
baseline,664,0,6,14,0,0,0,48,3,0,False,24,39,9,3
baseline,664,0,6,15,0,0,0,48,3,0,False,22,36,12,3
baseline,664,0,6,16,0,0,0,48,3,0,False,20,33,15,3
baseline,664,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,664,0,6,18,0,0,0,48,4,0,False,16,42,6,4
baseline,664,0,6,19,0,0,0,48,5,0,False,14,44,4,5
baseline,664,0,6,20,0,0,0,48,5,0,False,12,40,8,5
baseline,664,0,6,21,0,0,0,48,5,0,False,10,36,12,5
baseline,664,0,6,22,0,0,0,48,5,0,False,8,32,16,5
baseline,664,0,6,23,0,0,0,48,5,0,False,6,28,20,5
baseline,664,0,6,24,0,0,0,48,5,0,False,4,24,24,5
baseline,664,0,6,25,0,0,0,48,6,0,False,2,44,4,6
baseline,664,0,6,26,0,0,0,48,6,0,False,0,40,8,6
baseline,665,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,665,0,6,0,36,3,4,5,1,0,False,52,46,2,1
baseline,665,0,6,1,26,6,8,8,1,0,False,50,44,4,1
baseline,665,0,6,2,23,3,7,15,1,0,False,48,42,6,1
baseline,665,0,6,3,20,1,5,22,1,0,False,46,40,8,1
baseline,665,0,6,4,12,4,3,29,2,0,False,44,46,2,2
baseline,665,0,6,5,3,4,3,38,2,0,False,42,44,4,2
baseline,665,0,6,6,2,0,1,45,2,0,False,40,42,6,2
baseline,665,0,6,7,0,1,0,47,2,0,False,38,40,8,2
baseline,665,0,6,8,0,0,0,48,2,0,False,36,38,10,2
baseline,665,0,6,9,0,0,0,48,2,0,False,34,36,12,2
baseline,665,0,6,10,0,0,0,48,2,0,False,32,34,14,2
baseline,665,0,6,11,0,0,0,48,3,0,False,30,45,3,3
baseline,665,0,6,12,0,0,0,48,3,0,False,28,42,6,3
baseline,665,0,6,13,0,0,0,48,3,0,False,26,39,9,3
baseline,665,0,6,14,0,0,0,48,3,0,False,24,36,12,3
baseline,665,0,6,15,0,0,0,48,4,0,False,22,45,3,4
baseline,665,0,6,16,0,0,0,48,4,0,False,20,42,6,4
baseline,665,0,6,17,0,0,0,48,4,0,False,18,39,9,4
baseline,665,0,6,18,0,0,0,48,4,0,False,16,36,12,4
baseline,665,0,6,19,0,0,0,48,4,0,False,14,33,15,4
baseline,665,0,6,20,0,0,0,48,4,0,False,12,30,18,4
baseline,665,0,6,21,0,0,0,48,5,0,False,10,44,4,5
baseline,665,0,6,22,0,0,0,48,5,0,False,8,40,8,5
baseline,665,0,6,23,0,0,0,48,5,0,False,6,36,12,5
baseline,665,0,6,24,0,0,0,48,6,0,False,4,44,4,6
baseline,665,0,6,25,0,0,0,48,6,0,False,2,40,8,6
baseline,665,0,6,26,0,0,0,48,6,0,False,0,36,12,6
baseline,666,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,666,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,666,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,666,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,666,0,6,3,29,7,7,5,1,0,False,46,46,2,1
baseline,666,0,6,4,29,6,7,6,1,0,False,44,44,4,1
baseline,666,0,6,5,27,5,4,12,1,0,False,42,42,6,1
baseline,666,0,6,6,27,3,6,12,1,0,False,40,40,8,1
baseline,666,0,6,7,15,10,4,19,2,0,False,38,46,2,2
baseline,666,0,6,8,10,15,3,20,2,0,False,36,44,4,2
baseline,666,0,6,9,7,4,3,34,2,0,False,34,42,6,2
baseline,666,0,6,10,0,0,0,48,3,0,False,32,45,3,3
baseline,666,0,6,11,0,0,0,48,3,0,False,30,42,6,3
baseline,666,0,6,12,0,0,0,48,3,0,False,28,39,9,3
baseline,666,0,6,13,0,0,0,48,3,0,False,26,36,12,3
baseline,666,0,6,14,0,0,0,48,3,0,False,24,33,15,3
baseline,666,0,6,15,0,0,0,48,4,0,False,22,45,3,4
baseline,666,0,6,16,0,0,0,48,4,0,False,20,42,6,4
baseline,666,0,6,17,0,0,0,48,4,0,False,18,39,9,4
baseline,666,0,6,18,0,0,0,48,4,0,False,16,36,12,4
baseline,666,0,6,19,0,0,0,48,4,0,False,14,33,15,4
baseline,666,0,6,20,0,0,0,48,4,0,False,12,30,18,4
baseline,666,0,6,21,0,0,0,48,5,0,False,10,44,4,5
baseline,666,0,6,22,0,0,0,48,5,0,False,8,40,8,5
baseline,666,0,6,23,0,0,0,48,6,0,False,6,44,4,6
baseline,666,0,6,24,0,0,0,48,6,0,False,4,40,8,6
baseline,666,0,6,25,0,0,0,48,6,0,False,2,36,12,6
baseline,666,0,6,26,0,0,0,48,6,0,False,0,32,16,6
baseline,667,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,667,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,667,0,6,1,35,7,3,3,0,0,False,50,35,13,0
baseline,667,0,6,2,33,9,3,3,0,0,False,48,33,15,0
baseline,667,0,6,3,31,11,3,3,0,0,False,46,31,17,0
baseline,667,0,6,4,25,7,8,8,1,0,False,44,46,2,1
baseline,667,0,6,5,21,6,8,13,1,0,False,42,44,4,1
baseline,667,0,6,6,19,4,5,20,1,0,False,40,42,6,1
baseline,667,0,6,7,12,5,7,24,2,0,False,38,46,2,2
baseline,667,0,6,8,3,5,5,35,2,0,False,36,44,4,2
baseline,667,0,6,9,0,1,0,47,2,0,False,34,42,6,2
baseline,667,0,6,10,0,0,0,48,3,0,False,32,45,3,3
baseline,667,0,6,11,0,0,0,48,3,0,False,30,42,6,3
baseline,667,0,6,12,0,0,0,48,3,0,False,28,39,9,3
baseline,667,0,6,13,0,0,0,48,3,0,False,26,36,12,3
baseline,667,0,6,14,0,0,0,48,3,0,False,24,33,15,3
baseline,667,0,6,15,0,0,0,48,3,0,False,22,30,18,3
baseline,667,0,6,16,0,0,0,48,3,0,False,20,27,21,3
baseline,667,0,6,17,0,0,0,48,4,0,False,18,45,3,4
baseline,667,0,6,18,0,0,0,48,4,0,False,16,42,6,4
baseline,667,0,6,19,0,0,0,48,4,0,False,14,39,9,4
baseline,667,0,6,20,0,0,0,48,5,0,False,12,44,4,5
baseline,667,0,6,21,0,0,0,48,5,0,False,10,40,8,5
baseline,667,0,6,22,0,0,0,48,5,0,False,8,36,12,5
baseline,667,0,6,23,0,0,0,48,5,0,False,6,32,16,5
baseline,667,0,6,24,0,0,0,48,5,0,False,4,28,20,5
baseline,667,0,6,25,0,0,0,48,6,0,False,2,44,4,6
baseline,667,0,6,26,0,0,0,48,6,0,False,0,40,8,6
baseline,668,0,6,-1,39,3,3,3,0,0,False,54,39,9,0
baseline,668,0,6,0,37,5,3,3,0,0,False,52,37,11,0
baseline,668,0,6,1,29,12,2,5,1,0,False,50,46,2,1
